epoch,accuracy,dice_coef,jaccard_coef,loss,val_accuracy,val_dice_coef,val_jaccard_coef,val_loss
74,0.9963967204093933,0.8201667070388794,0.7099235653877258,0.17983335256576538,0.9961226582527161,0.7750236392021179,0.6526002287864685,0.22553519904613495
75,0.9964147210121155,0.8233943581581116,0.713409960269928,0.17660559713840485,0.9959761500358582,0.762006938457489,0.6420465111732483,0.23865105211734772
76,0.996379554271698,0.8169394731521606,0.7059909701347351,0.18306052684783936,0.9958997964859009,0.7468512058258057,0.6266015768051147,0.25353115797042847
77,0.996324896812439,0.8190127015113831,0.7080649137496948,0.18098725378513336,0.9961287379264832,0.7829120755195618,0.6641016006469727,0.21745890378952026
78,0.9961374998092651,0.7924954891204834,0.6752246022224426,0.20750439167022705,0.9959684610366821,0.7651520371437073,0.6434866189956665,0.23513835668563843
79,0.9963328242301941,0.8140314817428589,0.7025335431098938,0.18596893548965454,0.9961292147636414,0.7771733403205872,0.6561058163642883,0.22341328859329224
80,0.9964788556098938,0.8338315486907959,0.7269574403762817,0.16616898775100708,0.9960007071495056,0.7774091958999634,0.6586970090866089,0.22320568561553955
81,0.9963994026184082,0.8181511759757996,0.7074674367904663,0.18184882402420044,0.9962263107299805,0.7866371870040894,0.669390082359314,0.213838592171669
82,0.9965038299560547,0.8409364819526672,0.7366335988044739,0.15906360745429993,0.996231734752655,0.8010610938072205,0.6859347224235535,0.19944751262664795
83,0.9964646697044373,0.8345556259155273,0.7275593280792236,0.16544470191001892,0.9961640238761902,0.7945113182067871,0.6756716966629028,0.20606055855751038
84,0.9964698553085327,0.8238635063171387,0.7167325615882874,0.17613625526428223,0.9962390661239624,0.7931945323944092,0.6759183406829834,0.20739491283893585
85,0.9965238571166992,0.8431998491287231,0.7396488785743713,0.15680059790611267,0.9961593747138977,0.7904255390167236,0.6719723343849182,0.2100880891084671
86,0.996351957321167,0.8137167692184448,0.7034062743186951,0.18628330528736115,0.9961084723472595,0.7557290196418762,0.6345834136009216,0.24444347620010376
87,0.9963193535804749,0.8142372369766235,0.7024209499359131,0.1857624053955078,0.9959432482719421,0.7483382821083069,0.6254565119743347,0.2519674301147461
88,0.9962455034255981,0.8017347455024719,0.6854069232940674,0.1982651948928833,0.9960863590240479,0.7442370057106018,0.6205855011940002,0.2565433084964752
89,0.9964303374290466,0.8275805115699768,0.7207129001617432,0.17241938412189484,0.9962434768676758,0.7838417291641235,0.6650530695915222,0.21679703891277313
90,0.9964165687561035,0.8284654021263123,0.7191503047943115,0.17153434455394745,0.9961639046669006,0.7606499195098877,0.6426671743392944,0.24005742371082306
91,0.9962922930717468,0.8118415474891663,0.6990953683853149,0.18815849721431732,0.9960635900497437,0.7402106523513794,0.617061972618103,0.2605800926685333
92,0.9962072968482971,0.7950525283813477,0.6783466935157776,0.2049475908279419,0.9959855079650879,0.7562623023986816,0.6312012672424316,0.2441444844007492
93,0.996300220489502,0.8035359382629395,0.6903140544891357,0.19646425545215607,0.9961276054382324,0.768615186214447,0.6480742692947388,0.2320621758699417
94,0.9963776469230652,0.8129914402961731,0.7020152807235718,0.18700863420963287,0.9960984587669373,0.770322859287262,0.6479606628417969,0.23025335371494293
95,0.9963921308517456,0.8238480091094971,0.7138897776603699,0.17615173757076263,0.9961758852005005,0.7787312269210815,0.6581025719642639,0.2218683362007141
96,0.996436595916748,0.8258025646209717,0.7184603214263916,0.1741977334022522,0.996135413646698,0.7815735340118408,0.6610419750213623,0.21896308660507202
97,0.9963713884353638,0.8192557692527771,0.7093179821968079,0.18074411153793335,0.9962311387062073,0.7906923294067383,0.6720767021179199,0.20984849333763123
98,0.99642014503479,0.8200691938400269,0.70976322889328,0.17993073165416718,0.9961506128311157,0.7746491432189941,0.6545370817184448,0.225996732711792
99,0.9964645504951477,0.8320662975311279,0.7254953384399414,0.16793391108512878,0.9962201714515686,0.7850508093833923,0.6656838655471802,0.21554221212863922
